HolderAddress,Balance
0xbd09118836aa0d6cb447e2bae81630971b4ff1e0,100.2496375
0x0ef25ad333a465910a0c469627523903a28e320a,144.8140145
0x52a2919fef4c0e78738286b8ac30657ef5d8ae69,1.0651
0x4eccb3d3a7a534b198ec3abe251fa59c3bbaa734,2.267494989
0xefd28b191e1cfbd51e0d3e3258a8d1ca4b67744b,2.017677891
0xd684b7dfa5f14b0e42086e707cda6f3a37095172,15.95417045
0x34f4d7a54e665eb32c0b27ab22f8c045853cbcc0,3.8802
0x18b5be29483b436b991a974098da1832332b21d7,246.999
0xd9c979116848037db5cd619adb3473775ae32407,150
0xf0004c86b1251b10c7bf4672ca2bc59247a99bf5,4.666367075
0xca61e23fbaa683b5950472e28318755cdb82687f,10.00000023
0xc00667d8b00f35b3565a5c4458dff1cd718e3527,302.9100643
0xd8f3fa8e991a497d926fa1d49c1dfc10cbef6075,9.7766
0x96afa4490f2c3fd6dede789cddf1cdd5d66257fc,1505.09
0x3f6f7276a388d7cf365f4ae85979443561ae030a,3.129426223
0x6b558c075dce25a9daa5fa2045a6b302acb80308,93.2247377
0x7d1b97f4620d423326260f3b8f0b35dd7bbd13b8,5.69219017
0xd13f6ddca0490081aa750d65cf300780196bc5d5,1.431749793
0xbfac9c2b0860156012c70f8ab501407d6efbbe94,2.3652
0xf9ce182b0fbe597773ab9bb5159b7479047de8fe,1546.06954
0x985147809e9c0a677e9c9bed656c984be037d373,4.395854784
0xce8fc6755efcaf7f85c28901bca4f4b936591542,294.8732276
0x7c4d6312c0b48a53894b9266ce325bf7bfd46f75,571.6382044
0xe456257312bc201642b02b6513c40005d2e02e59,51.4033904
0x68fae86ce7e9c38c24484bd6584892295e153228,8.843501728
0xc049d04d40441d77e99d77a350355d2e2ef60df1,0.000479906
0x49e052785a7514cdcbce69ba44d4700d1dd316cc,0.063472562
0xca1146c1d1b26ca782f7388096462189fb09113f,429.5397017
0x3a21d56586abb5af9f3feb0d408a523a64c75df0,9.19931521
0x4b2c289a9a475554ed8791844b2e0d03924f8358,4.245308446
0x2d99b6b6b7cc515b2cf7cd94417692b0ea5b97f6,3.217943217
0x377d1b04a72563a28b539b434056d98e9d1c46de,3.054179324
0x6b957a2791f6e88c99ca0e58d866075430daf31d,434.3242193
0x54f2d57856e44dcf81880df34df300d145cc7d57,40.28794679
0xe57b8b54444e78a08871fc93ad7c5649ec27c34f,50.0968
0x27b29df5de2ea0dcafef76df5c0ea6507d52be93,38.64893239
0xf9e28442de1367dcd52524c58fcfaf4ed498320e,0.873662568
0x67017bebe2a4b8645b28f83d5d472618b35a1230,0.7549
0xc4f10d715f9c2bede9f23867ff912242864f73db,0.822378397
0x1c06e84be006d03080d382ba5111eee0c6b7d22a,46.383
0xf1c526a453b8f06259c833be78eaf7aa24437f2f,86.59866257
0xe14a558a6cc8c12f32563492473aec729790b48d,47.50323135
0x965bedabfe79e18f07394f10b631d923c5b7e52b,59.32646734
0xa2f517326c1ff98d3681c2579d64c7725c898330,1.909171663
0xe78de40a5113f5961253d6419885746e58b904ca,12.8651
0x269ea4cd75a8ecabff55e47a34453801e412b991,34.94647724
0xd6e371526cdaee04cd8af225d42e37bc14688d9e,937.2871658
0xe133c5adbcb710dca261d2adcab23c13053b6a4a,5.074039559
0x764cc3ced132f1a7cf4fb06a49df1b846a585a4d,5.462076398
0x4b3897e40749587ffbfb2732008d026db2c8d588,9.526949913
0x5d58518c1902ed78c48d77ebe71feede67419438,3.848491054
0x95a3f3e5529e2574544507bc9326d123f16f37fd,1.19414
0x5e713c0b6539243bca0d019bd7ef48545c08b926,2.163129122
0x2cbfb71b2dc583bc21856a1ac61ed1a87124866d,173.9888449
0x69662921fa0390d85d457c706e05bfcf333e050b,100.008256
0x7b4af643b218a815536cb61b5e78c0a912e4c41e,11.2551
0xeb1d61552436f95fa8c96d80aa5697a801836689,19.97318
0xe9945b3acbdc2f9dcad8871f01aa9dabbb20d882,3.80576
0x6c27839b2079bbb7e311e29c87a5c8bb5358f8aa,22.17246404
0x34e66226c4486b7ec2c0ebe0e215bd01a5121f88,3.181556386
0x901258a174afe4e2745ad1aeb2885ffc693803f6,500.1603751
0x4ba9e3d69f573c1c79c7d66e8a0d096583b52454,5.001767667
0xa83293e1dd3cd51787cd44a57b1682707f6c9772,50.00275142
0xa0b9f02fa0f9129fc80802a291916a52fb7a59b8,7.285367984
0x9caabb6806988c770ec887bda3c63362e6a8ff51,15.52
0x416faa5269908fcb891790c9ab71f75aff373da4,0.44479
0x6ff4f1c40c29ea6ec754f2fc767b78071c7e3037,17.94154507
0x341917ab6a1f8d68219e62c9878fc48a9c85d019,57.1658076
0x4864e9ba3ab4270e338d1d52a49c383294c34134,5.77E-08
0xfa5970ef27b1329aa11617eee8446c2cea3315b1,50.96380227
0x4b1545d7df7ef8972db3b5866b143c38101e6c32,1.25E-08
0x4f9c38725f98cf79c5d0af0bb855a5690ea1306c,61.61281723
0xd8650ccd2f8331cfb9ae9efcee0cd08175f7f824,4.229034916
0x8e6d27ffced9e9d838f4893f7f949d2493a2aeb4,10.69852568
0xc784aa191b4562d4ae860b851461d7fac80acf33,11.445
0x14288773c9df9a1b669de2324187f678d7c1ab4b,12
0x68b426e8c1d9b5642281025a2e7a08d074032f5e,67.19877
0x2b1683a4340de00c9301a29cccfd182f6843849f,5.224689457
0xf03f2303cc57bc5cd63255749e86ed8886ca68fc,271.9579529
0x599b3e06ac0e012b7b0121124fbd46bb9395866c,4.203617678
0xa1735753ab78b773cd3e484d29a82e2378c939d6,251.9775849
0x2421499d0746478708af4f8d4a03658109cbf1f2,160.8929906
0x8ef1be32f81f6b6e4cfbd1a44d570c8e26c9b40e,12.98074001
0xa0737428ab2db419d50c83c29b02a10086caab1f,110.9364868
0x0b4c1b15103a06ec41e9ef9572c5660ff22f926d,10.8294146
0xe10c1e3f6835abc46a28abdf4d51f11a7aefc388,17.34297479
0x8fef2e4d27cebbdeb0fd319c0f93fd703e7ca8fb,4.011703105
0x433c5ee60f1069c3acb2af7356c5e1586b013df3,20.00251144
0xddf55f14ad329643ad02c198701ec50959c84302,22.71690641
0x29ff11f0acd37f0976b75822c6c8fbea3031b57f,37.91049
0x2cba1dc6f679425406617fa8f1bbed831456fb3a,0.149349794
0x310d5c8ee1512d5092ee4377061ae82e48973689,10616.86625
0x2562a449a01333cc661e7d6da287b49c3dc3f1a0,44.776119
0xeb56b2f9baeb4024ecd154de7dca6256afc467c0,250.7901726
0x22a6cf42bcf0dc4b0c09ee334246658a64cecce6,0.4546
0x773d963c7f81e9f04a59de6c9e6d6ea64875b526,4.0279578
0xa698cade532bf7491f0f887284f8e10e2de97198,49.2130213
0x3098921647f635afcb9e0ca1a20280a81c2df446,9.191414445
0x4b9ce35248daa18fa6e29cb8a0b3d8debcfda922,167.6017432
0x7891187111a8dffb91787d4777f3bc397bd44d92,51.37395312
0x8071863e85a23410a5df3481c550016a81553e4d,72.1191
0x185148ba7424c26dd5de5305484acb028098d0b8,10.12537575
0xa01622d62904a42873e60f279d3cd85f2df6523f,100.6854992
0xd4c09d7c8d0c144baa8c8c5d1f0f7e1130c7a4ed,40.13783497
0x96efb884224b41b09cfd6f4a06f9e35e59dd69b4,20.0000002
0x927165752a4ddf685f9d6ef21fd180b0f9bc7e03,100.3963747
0xc2edf07f6823506a386e82aa595a2b5ebb9bdce6,920.4473384
0x4d50ef8e869aa902ac55787a08712c48e906c34d,1.002464312
0x60de3184b95b5acfc329f665aa583d512adff48d,203.9622388
0x7ecbd170193f406e2124bf4fb9ea842af18b95ed,2.5276
0x0e53828c0100c655052d369c1db713b6fcddc272,23.2792
0xca40c11706e1dd87c9f24d90b4a8820e15f109ff,16.65492216
0x6db2fee830829b7c4b67e629e17a59c52195c067,9.3166
0xf8c03084e6a0e021dd1ea0445c2a4e25339c7a4b,6.519187078
0x7ff1a0b84d26fbd4c9b850c3ee95348ae1e230e5,1.455597444
0x4bef7b9f9222e0467e6e12cf7a18eb633a61c657,5.730196538
